"label","sentence"
"0","Marc Benioff discusses his early career, Salesforce's beginnings, &amp; improving the state of the world on Guy Kawasaki's Remarkable People podcast. {{URL}} [sep] PROUD Member of the Salesforce Ohana. COMMON SENSE ADVOCATE. Husband, Dad, 2 x Ironman, Boston Marathoner, Lifelong Learner and Coach [sep] [noocr]"
"1","Small ivory card case #jeremygreenantiques #cardcase #ivory {{URL}} [sep] We purchase a wide range of antiques & collectables. Free valuations, competitive prices, House clearances and probate service [sep] [noocr]"
"1","stunning Cantonese embroidered (on verso &amp; recto) ivory silk fan lined with ostrich feathers, Lot 155 from our Fine Art &amp; Antiques sale.

Estimate: £100-200

More images available in our online catalogue

#fan  #antique #chineseart #craft #chinesecraft #silkfan 
 #art #auction {{URL}} [sep] Leading Auction House in Glasgow.
Contact us: 0141 954 1500
email: {{EMAIL}}
Auctions: {{URL}} [sep] [noocr]"
"0","*179th (Jan 2022) edition of eMagazine PreSense*
Editorial on {{MENTION}}  breach of security  +   making of Indian Constitution  +  Exciting story of Arya Bhashyam who hoisted Indian tri-colour  on 26th Jan 1932
{{URL}}

{{MENTION}}  {{MENTION}} {{URL}} [sep] Communication, Branding / Image consultant / Digital Journalist / Communication Teacher / Social worker [sep] [noocr]"
"0","{{MENTION}} Super cool! Thanks! Last time I funded something on such a platform it was {{MENTION}} and Wasteland 2. Fun party :) [sep] Business, Tech, Writing, Sales/Marketing/BizDev, Raising Money, Media specific weird stuff. Bam! [sep] [noocr]"
"0","Tiffany #ivory and silver tankard, circa 1900, can be seized and destroyed under CT hb5578. #teaparty #libertarian {{URL}} [sep] Opposing CT hb5578,  MA h1275, RI2796 which ban antique ivory.  Save elephants without violating property rights, gun rights, art, history and culture. [sep] [noocr]"
"1","A Japanese Ivory netsuke, c. 1900, Meiji Period. #japanese #ivory #netuke #meiji {{URL}} {{URL}} [sep] Philip Carrol is a regular exhibitor at major British antique fairs; including the BADA Fair, Olympia & Harrogate Antiques Fair. Specialising in Fine Ceramics [sep] [noocr]"
"0","ODESZA, Palo Alto, CA: Register for Presale Access &amp; WIN Meet &amp; Greet with ODESZA + more!: {{URL}} [sep] 3d artist, gamer, snuggle muffin | sings, djs, snowboards | loves fauna + flora, beach scavenging + world traveling. [sep] [noocr]"
"1","AN INDO-PORTUGUESE IVORY INLAID CABINET, India, circa 1680 | New York | Mallett Antiques: {{URL}} [sep] Art Antiques Design [sep] [noocr]"
"0","Ebony and Ivory {{URL}} [sep] The Atlantic Music Experience based in Prince Edward Island! [sep] [noocr]"
"0","Making money from home has never been so easy... Working about 3 hours a day {{URL}} [sep] [nodes] [sep] [noocr]"
"0","In TOMORROW’s Weekly Sale a large selection of Ercol Windsor elm furniture.

#ercol #ercolfurniture #gorringes #auctionhouse #antiques #collectables #canaletto #fineart #clocks #objectsdart  #jewellery #jewelry #silver #watches #decorativearts #medals #auctions #auctionsales {{URL}} [sep] The leading #fineart & #antiques #auctioneers in the South East. Explore our collections at: {{URL}} or visit us in #Lewes #EastSussex [sep] [noocr]"
"0","Hey {{MENTION}} any coupon codes I can use on my purchase? {{URL}} via {{MENTION}} [sep] [nodes] [sep] [noocr]"
"0","""""Misinformation is a complex problem. Technology, governments, science institutions, educators and the public all have a part to play in assuring the quality of scientific information that underpins so much of our day-to-day lives.""""

{{URL}} {{URL}} [sep] Adept bubble burster. Good problem connoisseur. Assassin of heroes. The OG Shit Poster. Diabolical Spearchucker. Dad. Crying is a luxury. {{URL}} [sep] [noocr]"
"0","Carrington &amp; Co. London - A 19th century Rosewood and etched ivory cased eight day mantel timepiece, lot 200 inour weekly sale, est £400-£600 #antiques #clocks #auction #Lewes {{URL}} [sep] The leading #fineart & #antiques #auctioneers in the South East. Explore our collections at: {{URL}} or visit us in #Lewes #EastSussex [sep] [noocr]"
"1","Gary Williams sent us a fascinating portrait of chief Naiche on a piece of fossil walrus ivory. For sale: $1,750.00 {{URL}} [sep] Scrimshaw Gallery is home of the most complete selection of nautical art, scrimshaw, paintings and prints, knives, sculptures and other maritime collectibles. [sep] [noocr]"
"0","RT {{MENTION}}: Paul Heermann (1673-1732) - Cupid pissing, ivory relief carving. End the modern ivory trade but please #protectantique… [sep] I'm Tom Weathergym, antiques dealer! All my thoughts and quotes are my own!    Why the hell wouldn't they be?  #blahblahblahnotmycuppatea [sep] [noocr]"
"1","Museum quality – Mammoth Ivory Netsuke – Three Monkeys In Boat 

This outstanding Netsuke is a proud member of our MASTER Pieces Netsukes collection, hand carved by Master Carver.

{{URL}}

#art #mammothivory #ivory #monkeys #netsuke #artworks #sculpture {{URL}} [sep] I love Art especially Carved legal ivory [sep] [noocr]"
"0","RT {{MENTION}}: The company of a #Libra is refreshing, fulfilling, often very enlightening &amp; highly sought after. [sep] Specialized School Psychologist at the University of Montana in training [sep] [noocr]"
"0","Started rehearsals of Mario O'Hara's STAGESHOW.  Mario was able to attendthe reading rehearsals before he passed away 2 months ago. [sep] [nodes] [sep] [noocr]"
"0","{{MENTION}} why isn’t everything already this? like Repo Man “Beer” but computer generated sludge {{URL}} [sep] “what do you call the mouse shadow on the second moon?” [sep] [noocr]"
"0","Vintage Harley Davidson Indian Collectible Pin Hog Chasing Motorcycle Hawg """"Running with the Hogs"""" {{URL}} {{URL}} [sep] [nodes] [sep] [noocr]"
"0","{{MENTION}} To me it’s more about what Freud calls the narcissism of small differences. We can debate how stupid her comment is. We can’t debate whether this is at all important in the grand scheme of things. It just clearly isn’t. [sep] Managing Editor, Internet.
Get My Book! [sep] [noocr]"
"0","This whole Crisis Text Line story is truly bizarre. The poor judgement involved boggles the mind. {{URL}} {{URL}} [sep] Tech veteran (Apple, Square, Tumblr, {{MENTION}}), old school indie Mac/iOS developer, Eagle Scout. Mail: buzz at {{URL}} [sep] [noocr]"
"0","{{MENTION}} Thank you. Not sure what I did but I will take it. [sep] [nodes] [sep] [noocr]"
"1","RT {{MENTION}}: A stianed ivory chess set #Antiques from Everitt and Rogers Limited {{URL}}  {{MENTION}} {{URL}} [sep] Specialising in Antique Furniture restoration. [sep] [noocr]"
"1","Just a small collection of carved Ivory and Rhinoceros antiquities that was sold, paid and collected for in our latest fine art auction. Despite the potential ban, the market is still strong for these wonderful works of art. {{URL}} [sep] Hannam's in Hampshire host monthly four day fine art antique auctions. For further information please call 01420 511788 or email {{EMAIL}} [sep] [noocr]"
"1","A pair of late Victorian stained ivory cuff links by Child &amp; Child c1905. Each terminal designed as a heart, collet set with a green stained ivory panel conjoined by belcher links. {{URL}} [sep] Likes Antiques, Fine Art & Jewellery. #AntiquesVintage...#AntiqueJewellery...#VintageCostume...#Curios. {{URL}} [sep] [noocr]"
"0","This is the kind of unconditional love for animals that should be in all of us. Then none of us would buy ivory,... {{URL}} [sep] ph.d., folk art historian, college professor, lover of many things: anything green/recycled/reused, retro/vintage/design, art/museums, parks/gardens, tv/reading [sep] [noocr]"
"0","{{MENTION}} I believe we should destroy any ivory illegally being sold &amp; tax sales of antique ivory &amp; give the money to the conservationists [sep] Pippa Deeley Auctions is a friendly and professional country auction house  holding sales of Antiques, Collectables and Fine Art and specialising in Jewellery [sep] [noocr]"
"0","Excited to share the latest addition to my #etsy #etsyjewelry #etsycanada shop: #Vintage #Owls #owlEarrings #Cloisonné Owl #retroEarrings #CrowVanity #Jewelry #FreeShipping #etsySale #birthday {{URL}} {{URL}} [sep] Original art glass designs  
Instagram: {{MENTION}}io Etsy: {{URL}} [sep] [noocr]"
"0","Break up to break out and break through!
This is where love and light meets shadow work. This shit can be easier and you can be happyAF. {{URL}} [sep] Badass Communication & Relationship Coach. Empath Whisperer. Cliff's Notes"""" to Happiness."""" [sep] [noocr]"
"0","RT {{MENTION}}: Native Nations reach $590 million settlement with opioid manufacturers and distributers for their role in the opioid cris… [sep] straight shooter. {{URL}} 📩 {{EMAIL}} [sep] [noocr]"
"1","Preparing the photoshoot for our Mammoth ivory carvings! [sep] Mammoth Ivory Carvins from China. You can visit our showroom at De Oude Aarde at Giethoorn, The Netherlands [sep] [noocr]"
"0","#Mazzega #Murano #glass #sconce, #Italy #70s
#vintage #modern #vintageshop #deco #decoration #ElRastro #Madrid #style #instadecor #instaantiques #interior #design #inspiration #interiors #homedecor #antiquesdealersofinstagram #antiqueshop #art {{URL}} [sep] EL TRANSFORMISTA, founded in 1991, it´s specializes in #decorativearts from the period of #30s until #70s, #antiques and unique objects [sep] [noocr]"
"0","I just discovered this on Poshmark: B. Makowsky ivory leather top zip shoulder bag. {{URL}} via {{MENTION}} [sep] Artisian of many medias! Knits, crochets, upcycles, sewing, etc.  Love to blog too! :) {{URL}} [sep] [noocr]"
"1","Our auction this Saturday features a number of beautiful antique wax seals from a single collection. Sold in separate lots the seals encompass diverse materials and designs, including a silver owl together with agate, gold and ivory examples. See them in our online catalogue now. {{URL}} [sep] The official Twitter account of Arthur Johnson auctioneers & valuers {{URL}} [sep] [noocr]"
"1","Look at this mighty yet robust creation of Japanese Samurai Figurines precisely sculpted with original mammoth ivory.

New Year Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #NewYearSale #HolidayShopping {{URL}} [sep] I love Art especially Carved legal ivory [sep] [noocr]"
"1","S/4625 Antique Treen Early 19th Century Circular Trinket Box

A good quality and interesting Regency Period circular trinket box, having a rounded and fitted lid and base with ivory banding that is made up of various different woods throughout. 

{{URL}} {{URL}} [sep] Antique and Period Furniture Dealer [sep] [noocr]"
"0","SOLD today for £850 - Bosio , Giacomo. Li Privileggi della Sacra Religione di S. Gio Giersolimitano ...
engraved title device; 96, (24)pp., later calf with gilt decorated and panelled spine, gilt arms on both covers, sm.4to.Rome: Jacobus Tornerius,1599 #gorringes #sold #booksale {{URL}} [sep] The leading #fineart & #antiques #auctioneers in the South East. Explore our collections at: {{URL}} or visit us in #Lewes #EastSussex [sep] [noocr]"
"0","Early XX century metal #square shelf.
#vintage #modern #vintageshop #deco #decoration #ElRastro #Madrid #style #instadecor #instaantiques #interior #design #inspiration #interiors #homedecor #antiquesdealersofinstagram #antiqueshop #art {{URL}} [sep] EL TRANSFORMISTA, founded in 1991, it´s specializes in #decorativearts from the period of #30s until #70s, #antiques and unique objects [sep] [noocr]"
"0","{{MENTION}} {{MENTION}} I've been waiting 5 months for Wave support to follow up on some issues. I've emailed several times, but no movement. Can someone please make this a priority, it's very frustrating. [sep] Fixing commerce with data science and some badass hardware at Poynt. [sep] [noocr]"
"1","New Acquisitions - Fantastic Pair Art Deco bronze &amp; Ivory figures #artdeco #bronze #ivory {{URL}} {{URL}} [sep] Philip Carrol is a regular exhibitor at major British antique fairs; including the BADA Fair, Olympia & Harrogate Antiques Fair. Specialising in Fine Ceramics [sep] [noocr]"
"0","{{MENTION}} Wait do I need to watch “John Wick” before watching “Nobody?” Because I don’t have that kind of time. [sep] Be pompous, obese, and eat cactus [sep] [noocr]"
"1","Mammoth Ivory Masterpiece Netsuke – Father &amp; Son with a Fish
The relationship between father and son is a classic and timeless relationship worthy of artistic interpretation.

{{URL}}

#masterpiece #sculpture #art {{URL}} [sep] I love Art especially Carved legal ivory [sep] [noocr]"
"0","I just made $612 today working a few hour from home  {{URL}} [sep] [nodes] [sep] [noocr]"
"0","I am selling my beautiful piano if anyone is interested. Its loved but gets little playing attention - sob.  Mahogany, iron frame and ivory keys. Stamped for 1921. In fine condition. Regularly tuned. Purchased 8... {{URL}} [sep] Advisors to collectors of precious and fine art. [sep] [noocr]"
"1","High quality mammoth ivory carving of kids playing on a relaxed bull laid on a teak wood
{{URL}} {{URL}} [sep] El Cid Gallery is an art gallery which includes both antiques and modern design; Carvings, Glass 
Crystals and Modern Art Work.

{{URL}} [sep] [noocr]"
"0","RT {{MENTION}}: Painter + educator Alma Thomas in her DC home studio, 1530 15th St., NW, in 1971 [via {{MENTION}}]: {{URL}} [sep] VP Engineering {{MENTION}} -- naturally, we're hiring | Justice. Vegetables. Art. Dogs | she/her [sep] [noocr]"
"0","{{MENTION}} These days $500k is just friends and family. Still have many millions to go :) [sep] Food, design, technology. Agriculturalist dreamer, everyday coder. Currently {{MENTION}} [sep] [noocr]"
"1","Look at this fascinating and enchanting work Padmapani Buddha Statue carefully sculpted with original mammoth ivory.

New Year Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #NewYearSale #HolidayShopping {{URL}} [sep] I love Art especially Carved legal ivory [sep] [noocr]"
"1","Mammoth Ivory Masterpiece – Three Cats in A basket {{URL}} [sep] I love Art especially Carved legal ivory [sep] [noocr]"
"1","Here is the ivory panel and the information provided in the gallery {{URL}} [sep] Antique Dealers: a research project on the history of the Antiques Trade in Britain, a cultural geography - an AHRC Research Project. [sep] [noocr]"
"1","Some more teapots have made their way into our conservation studio! They have been cleaned and polished using conservation grade methods and materials. Careful consideration is taken when working with objects that have natural materials such as wood and ivory components. {{URL}} [sep] Specialists in Fine Art and Antique Conservation and Restoration, Object Display and Exhibition Installation [sep] [noocr]"
"0","Holy Shit, its still here! [sep] Experienced IT Professional, Lead Solution Architect at {{MENTION}}, Ecommerce Expert, social media experimenter and techie [sep] [noocr]"
"0","Extremely flawed article, {{MENTION}}:  all ivory found at customs is seized incl. your aunt Minnie's earrings.   {{URL}} [sep] Opposing CT hb5578,  MA h1275, RI2796 which ban antique ivory.  Save elephants without violating property rights, gun rights, art, history and culture. [sep] [noocr]"
"0","{{MENTION}} Ngl that looks good [sep] Suns, Cardinals, Austin FC, Destiny and Gunpla #wearethevalley #verde [sep] [noocr]"
"1","Mammoth Ivory Netsuke – On The Bridge

This is Mammoth Ivory Netsuke of Bridge Scene Breathtakingly beautiful with bold, defined strokes, capturing the expression of the Japanese people that are on the bridge.
{{URL}}

#ivory #sculpture #mammothivory #netsuke #art {{URL}} [sep] I love Art especially Carved legal ivory [sep] [noocr]"
"0","Captivating high quality mammoth ivory carving of a bear family laid on teak wood
{{URL}} {{URL}} [sep] El Cid Gallery is an art gallery which includes both antiques and modern design; Carvings, Glass 
Crystals and Modern Art Work.

{{URL}} [sep] [noocr]"
"0","Built in the 19th Century as a luxurious, ivory colored villa, the hotel still maintains the elegant look of days gone by in its marble floors, carved wood panels, chandeliers and draperies. {{URL}} #luxuryhotel #italy {{URL}} [sep] Celebrating excellence and the high end of luxury in a modern world. Inspiring and educating our global community about true luxury. [sep] [noocr]"
"0","I just opened a mystery potion in Agario and won amazing rewards. Come and play to win unique mystery skins! {{URL}} [sep] Backend, frontend and iOS developer in Berlin. [sep] [noocr]"
"1","A #Japanese carved #ivory #Okimono of an egg seller from #Meiji period; the seated figure is holding an egg in his left hand for close inspection.

Sold at #auction for £600 plus commission. {{URL}} [sep] Bristol Auction Rooms are valuers and auctioneers, established over 30 years ago located at: 1-3 Yelverton Rd Bristol BS4 5HP Telephone: 0117 953 1603 [sep] [noocr]"
"0","Loved this video on zero-knowledge proofs: {{URL}} [sep] CEO GlobaliD, co-founder Hard Yaka, Apto.  MTB, gardener, poker player, father.  Ex-Fed, Ripple CRO, First round investor Twitter, Square, Coinbase, Filecoin .. [sep] [noocr]"
"0","RT {{MENTION}}: Antiques Atlas - Pair Of Antique Royal Worcester Blush Ivory Vases {{URL}} via {{MENTION}} [sep] THE HOME OF FINE ANTIQUES. Established in 1985 David Wolfenden Antiques Ireland (02894429498) {{URL}} [sep] [noocr]"
"1","Coming up in our 1st October Fine Arts Sale: An early 17th century depiction of Christ crucified carved in ivory, circa 1600 - 1625.
.
.
Finely carved with polychrome painted hair and… {{URL}} [sep] Kent based auctioneers and valuers specialising in paintings, jewellery, watches, gold and silver, quality glass, ceramics and Asian artefacts. [sep] [noocr]"
"0","1930's Celebrated Paintings and Interior Views of the US Capitol Folder Postcard 18 Lithograph Set Ephemera Americ {{URL}} {{URL}} [sep] [nodes] [sep] [noocr]"
"1","A pair of #ivory africans sculptures, #France 70s
#vintage #modern #vintageshop #deco #decoration #ElRastro #Madrid #style #instadecor #instaantiques #interior #design #inspiration #interiors #homedecor #antiquesdealersofinstagram #antiqueshop #art {{URL}} [sep] EL TRANSFORMISTA, founded in 1991, it´s specializes in #decorativearts from the period of #30s until #70s, #antiques and unique objects [sep] [noocr]"
"1","Mammoth Ivory Carvings now online! Check it out! {{URL}} [sep] Mammoth Ivory Carvins from China. You can visit our showroom at De Oude Aarde at Giethoorn, The Netherlands [sep] [noocr]"
"0","{{MENTION}} just watched “The Courier”.  Nice work and an extremely fun movie.  Will there be a sequel [sep] [nodes] [sep] [noocr]"
"1","You can buy this wonderful, yet exquisite work of Crane and Deer  on a wooden plank carefully sculpted with original mammoth ivory.

New Year Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #NewYearSale #HolidayShopping {{URL}} [sep] I love Art especially Carved legal ivory [sep] [noocr]"
"1","A superb 18th century European carved ivory dish. 11½in wide. Fine Antique 16 September. Estimate: £1500-2000 {{MENTION}} {{URL}} [sep] John Nicholson's Auctioneers are the largest auctioneers in the south of England, holding regular Fine Art, General and Antiquarian Auctions [sep] [noocr]"
"0","Stop Being So SMART: A Reflection on Resiliency During the Time of COVID, Systemic Oppression, and Seasons of Love {{URL}} [sep] Communications Manager for Community Health Center, Inc.  Internet Raconteur. Old guard hard core politics, media, technology and social networks geek. [sep] [noocr]"
"0","{{MENTION}} {{MENTION}} Lol you really think you did something huh smh [sep] #Coleworld Love is my religion. A bad day is just another version of a good day • 🇨🇩 • [sep] [noocr]"
"0","Issues with my package deliveries from the {{MENTION}}. Countless occasions my package has being delivered to a similar/ wrong address.  Left notes &amp; spoke with the delivery person to help with this issue. Todays package was just left on top of the community mailbox {{MENTION}} [sep] iPhone Artist & Industrial/Repurposed Lamp Designer with a love of Craft Beer and Video Games. [sep] [noocr]"
"1","You can purchase this stunning, nonetheless distinctive work of meditating seated Buddha fastidiously carved with mammoth ivory. 

New Year Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #NewYearSale #HolidayShopping {{URL}} [sep] I love Art especially Carved legal ivory [sep] [noocr]"
"0","RT {{MENTION}}: So {{MENTION}} and {{MENTION}} of Third Bass appear to be the people in charge of {{MENTION}}, stealing music/selling it as… [sep] The computerized man of the 1990s [sep] [noocr]"
"0","Holy smokes but some kind of confirmation/help ticket would be helpful [sep] Figuring things out. She/her. [sep] [noocr]"
"1","Prost! Who said the ivory doesn't sell anymore? This wonderful German cold painted bronze and ivory figure by Ferdinand Preiss sold for £12,000. {{URL}} [sep] Hannam's in Hampshire host monthly four day fine art antique auctions. For further information please call 01420 511788 or email {{EMAIL}} [sep] [noocr]"
"0","it’s {{MENTION}} {{URL}} [sep] #bitcoin [sep] [noocr]"
"0","Vintage Ivory Linen Handkerchief Brussels Style Lace, Wedding Bridal Ladies Collectible Hankie Hanky by GracesVintageGarden {{URL}} [sep] Curated Etsy shop of vintage & antique jewelry, tea cups, porcelain, fine table linens and such. {{URL}} #cvid [sep] [noocr]"
"0","Hey everyone I made $386 today check out how I made it! {{URL}} [sep] [nodes] [sep] [noocr]"
"0","The Russians also fiercely opposed to any restrictions on wooly mammoth trading, did not even bother meeting with Israel on the grounds that they remained opposed to CITES having anything to do with mammoth ivory. [sep] Ivory’s contributions to the past and its significance in the future eclipse any unreasonable or ineffective restraints on its trade or movement. [sep] [noocr]"
"0","Vintage Silver Tone Half Round Mod Tie Bar Clasp Tie Clip {{URL}} {{URL}} [sep] Etsy Shop with great vintage goodies for your bar, barbershop, tattoo parlor, etc. [sep] [noocr]"
"0","RT {{MENTION}}: RARE ANTIQUE SITZENDORF COUPLE IN LOVE WHITE BLANC &amp; GOLD PORCELAIN FIGURINE 6"""" {{URL}} {{URL}} [sep] [nodes] [sep] [noocr]"
"1","RT {{MENTION}}: 19th century Chinese carved ivory tusk carvings and figures, various estimates. ISLAMIC &amp; ORIENTAL 24 JUNE {{MENTION}}… [sep] Auction after sales specialists.  Contact us before bidding for a complete P&P service. [sep] [noocr]"
"1","Check this amazing Mammoth Ivory Chessboard {{URL}} [sep] Mammoth Ivory Carvins from China. You can visit our showroom at De Oude Aarde at Giethoorn, The Netherlands [sep] [noocr]"
"0","RT {{MENTION}}: Each map in this story shows the rise ↑ or fall ↓ in percentage terms of a county’s total acreage devoted to corn, soybe… [sep] Co-founder, Aggio.io. Optimist. Learner. Fan of the beautiful game. [sep] [noocr]"
"1","You can buy this beautiful work of Lion King Sitting on his den on a wooden plank carefully sculpted with original mammoth ivory.

Christmas Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #ChristmasSale #HolidayShopping {{URL}} [sep] I love Art especially Carved legal ivory [sep] [noocr]"
"0","Baule figure with beautiful carving detail from Ivory Coast, Early 20th C. Measuring 40.5 cm
 
Provenance: Private collection, California, USA

For sale from {{MENTION}}ican_art 
{{URL}} {{URL}} [sep] [nodes] [sep] [noocr]"
"1","OGP The latest from {{MENTION}}
OGP member's collections
- A modern metal wall sculpture by Jon Allen
- An original painting by Carne Griffiths
- A Zitan wood &amp; ivory carving Buddha statue
- A set of Chinese classical styled armchairs and end table
{{URL}} {{URL}} [sep] OGP was brought to life by a number of private collectors, as an interactive platform to gather and preserve invaluable and unique products. [sep] [noocr]"
"1","You can buy this beautiful, yet unique work of Meditating Seated Buddha carefully sculpted with original mammoth ivory.

Christmas Sale Upto 20% Off
Buy Now @ {{URL}}

#MammothIvorySculpture #MammothIvory #IvoryAndArt #IvoryAndArt #christmassale #HolidayShopping {{URL}} [sep] I love Art especially Carved legal ivory [sep] [noocr]"
"0","So far I have seen real fighters on border to protect India... Now we have seen many real fighters inside India. Big salute to these fighters like Doctors, nurse, police, sweepers, media... This is called real INDIA. Thanks to all 🙏🙏 [sep] [nodes] [sep] [noocr]"
"0","Kandy Korn! :) {{URL}} [sep] [nodes] [sep] [noocr]"
